ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global
18650,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,2,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,right bank,,1
18651,variation,,Chateau Le Gay,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000084,,,,,,24,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3437,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,right bank,,1
18652,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,3,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,right bank,,1
18653,variation,,Chateau Le Gay,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000084,,,,,,25,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3437,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,right bank,,1
18654,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,4,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,right bank,,1
18655,variation,,Chateau Le Gay,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000084,,,,,,26,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3437,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,right bank,,1
18656,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,5,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,right bank,,1
18657,variation,,Chateau Le Gay,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000084,,,,,,27,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3437,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,right bank,,1
18658,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,6,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,right bank,,1
18659,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,7,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,right bank,,1
18660,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,8,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,right bank,,1
18661,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,9,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,right bank,,1
18662,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,10,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,right bank,,1
18663,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,11,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,right bank,,1
18664,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,12,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,right bank,,1
18665,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,13,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,right bank,,1
18666,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,14,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,right bank,,1
18667,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,15,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,right bank,,1
18668,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,16,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,right bank,,1
18669,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,17,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,right bank,,1
18670,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,18,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,right bank,,1
18671,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,19,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,right bank,,1
18672,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,20,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,right bank,,1
18673,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,21,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,right bank,,1
18674,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,1,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,right bank,,1
18675,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,22,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,right bank,,1
18676,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,2,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,right bank,,1
18677,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,23,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,right bank,,1
18678,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,3,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,right bank,,1
18679,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,24,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,right bank,,1
18680,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,4,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,right bank,,1
18681,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,25,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,right bank,,1
18682,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,5,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,right bank,,1
18683,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,6,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,right bank,,1
18684,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,26,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,right bank,,1
18685,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,7,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,right bank,,1
18686,variation,,Chateau Lagrange,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000083,,,,,,27,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3436,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,right bank,,1
18687,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,8,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,right bank,,1
18688,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,9,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,right bank,,1
18689,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,10,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,right bank,,1
18690,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,11,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,right bank,,1
18691,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,12,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,right bank,,1
18692,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,13,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,right bank,,1
18693,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,14,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,right bank,,1
18694,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,15,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,right bank,,1
18695,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,16,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,right bank,,1
18696,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,17,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,right bank,,1
18697,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,18,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,right bank,,1
18698,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,19,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,right bank,,1
18699,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,20,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,right bank,,1
18700,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,21,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,right bank,,1
18701,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,22,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,right bank,,1
18702,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,23,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,right bank,,1
18703,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,24,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,right bank,,1
18704,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,25,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,right bank,,1
18705,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,26,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,right bank,,1
18706,variation,,Chateau d'Yquem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000091,,,,,,27,apellation,Sauternes & Barsac,,1,classification,1er Grand Cru Classé Supérieur,,1,color,White,,1,drinking_windows,2023-3444,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2022,,1,area,right bank,,1
18707,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,1,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,,,,
18708,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,2,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,,,,
18709,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,3,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,,,,
18710,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,4,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,,,,
18711,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,5,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,,,,
18712,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,6,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,,,,
18713,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,7,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,,,,
18714,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,8,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,,,,
18715,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,9,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,,,,
18716,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,10,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,,,,
18717,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,11,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,,,,
18718,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,12,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,,,,
18719,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,13,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,,,,
18720,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,14,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,,,,
18721,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,15,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,,,,
18722,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,16,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,,,,
18723,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,17,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,,,,
18724,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,18,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,,,,
18725,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,19,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,,,,
18726,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,20,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,,,,
18727,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,21,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,,,,
18728,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,22,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,,,,
18729,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,23,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,,,,
18730,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,24,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,,,,
18731,variation,,Vieux Chateau Certan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000090,,,,,,25,apellation,Pomerol,,1,,,,,color,Red,,1,drinking_windows,2023-3443,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,,,,
